
Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 11   | HC 95159      | RICARDO LEWANDOWSKI | N | 10 | 0
 12   | HC 98689      | RICARDO LEWANDOWSKI | N | 10 | 0
 13   | HC 98196      | RICARDO LEWANDOWSKI | N | 10 | 0
 14   | RE 568596     | RICARDO LEWANDOWSKI | N | 10 | 0
 15   | HC 96072      | RICARDO LEWANDOWSKI | N | 10 | 0
 16   | HC 93353      | RICARDO LEWANDOWSKI | N | 10 | 0
 17   | HC 86631      | RICARDO LEWANDOWSKI | N | 10 | 0
 18   | HC 88420      | RICARDO LEWANDOWSKI | N | 10 | 0
 19   | HC 95738      | RICARDO LEWANDOWSKI | N | 10 | 0
 20   | HC 88928      | RICARDO LEWANDOWSKI | N | 10 | 0
 21   | HC 96323      | RICARDO LEWANDOWSKI | N | 10 | 0
 22   | HC 96099      | RICARDO LEWANDOWSKI | N | 10 | 0
 23   | RE 590751     | RICARDO LEWANDOWSKI | N | 10 | 0
 24   | HC 92569      | RICARDO LEWANDOWSKI | N | 10 | 0
 25   | RE 485541     | RICARDO LEWANDOWSKI | S | 10 | 0
 26   | HC 90138      | RICARDO LEWANDOWSKI | N | 10 | 0
 27   | HC 92014      | RICARDO LEWANDOWSKI | N | 10 | 0
 28   | MS 30822      | RICARDO LEWANDOWSKI | N | 10 | 0
 29   | HC 92290      | RICARDO LEWANDOWSKI | N | 9 | 1
 30   | HC 92626      | RICARDO LEWANDOWSKI | N | 9 | 1
 31   | RE 576155     | RICARDO LEWANDOWSKI | N | 9 | 1
 32   | HC 89330      | RICARDO LEWANDOWSKI | N | 9 | 1
 33   | RHC 95958     | RICARDO LEWANDOWSKI | N | 9 | 1
 34   | HC 91253      | RICARDO LEWANDOWSKI | N | 9 | 1
 35   | HC 100299     | RICARDO LEWANDOWSKI | N | 9 | 1
 36   | MS 26053      | RICARDO LEWANDOWSKI | N | 9 | 1
 37   | RE 597133     | RICARDO LEWANDOWSKI | N | 9 | 1
 38   | HC 90938      | RICARDO LEWANDOWSKI | N | 9 | 1
 39   | HC 97905      | RICARDO LEWANDOWSKI | N | 9 | 1
 40   | RE 562980     | RICARDO LEWANDOWSKI | N | 9 | 1
 41   | HC 91777      | RICARDO LEWANDOWSKI | N | 9 | 1
 42   | HC 111469     | RICARDO LEWANDOWSKI | N | 9 | 1
 43   | RE 576189     | RICARDO LEWANDOWSKI | N | 9 | 1
 44   | HC 90580      | RICARDO LEWANDOWSKI | N | 9 | 1
 45   | HC 87263      | RICARDO LEWANDOWSKI | N | 9 | 1
 46   | AGR AI 812481 | RICARDO LEWANDOWSKI | N | 9 | 1
 47   | HC 91181      | RICARDO LEWANDOWSKI | N | 9 | 1
 48   | HC 93901      | RICARDO LEWANDOWSKI | N | 9 | 1
 49   | RHC 90399     | RICARDO LEWANDOWSKI | N | 9 | 1
 50   | HC 88904      | RICARDO LEWANDOWSKI | N | 9 | 1
 51   | HC 100018     | RICARDO LEWANDOWSKI | N | 9 | 1
 52   | HC 95367      | RICARDO LEWANDOWSKI | N | 9 | 1
 53   | HC 90129      | RICARDO LEWANDOWSKI | N | 9 | 0
 54   | RE 542594     | RICARDO LEWANDOWSKI | S | 9 | 0
 55   | RE 572762     | RICARDO LEWANDOWSKI | N | 9 | 0
 56   | HC 112362     | RICARDO LEWANDOWSKI | S | 9 | 0
 57   | ADI 3934      | RICARDO LEWANDOWSKI | N | 9 | 0
 58   | RE 511222     | RICARDO LEWANDOWSKI | S | 9 | 0
 59   | RE 543163     | RICARDO LEWANDOWSKI | S | 9 | 0
 60   | MS 26810      | RICARDO LEWANDOWSKI | S | 9 | 0
 61   | RE 542646     | RICARDO LEWANDOWSKI | S | 9 | 0
 62   | RE 542422     | RICARDO LEWANDOWSKI | S | 9 | 0
 63   | RE 536754     | RICARDO LEWANDOWSKI | S | 9 | 0
 64   | RE 526512     | RICARDO LEWANDOWSKI | S | 9 | 0
 65   | RE 557542     | RICARDO LEWANDOWSKI | S | 9 | 0
 66   | RE 510735     | RICARDO LEWANDOWSKI | S | 9 | 0
 67   | RHC 96545     | RICARDO LEWANDOWSKI | N | 9 | 0
 68   | HC 92991      | RICARDO LEWANDOWSKI | N | 8 | 2
 69   | HC 115514     | RICARDO LEWANDOWSKI | N | 8 | 2
 70   | HC 94970      | RICARDO LEWANDOWSKI | N | 8 | 2
 71   | HC 108778     | RICARDO LEWANDOWSKI | N | 8 | 2
 72   | HC 119115     | RICARDO LEWANDOWSKI | N | 8 | 2
 73   | HC 98216      | RICARDO LEWANDOWSKI | N | 8 | 2
 74   | RHC 90197     | RICARDO LEWANDOWSKI | N | 8 | 2
 75   | HC 111505     | RICARDO LEWANDOWSKI | N | 8 | 2
 76   | HC 90443      | RICARDO LEWANDOWSKI | N | 8 | 2
 77   | ADI 3741      | RICARDO LEWANDOWSKI | N | 8 | 2
 78   | HC 94234      | RICARDO LEWANDOWSKI | N | 8 | 2
 79   | HC 93525      | RICARDO LEWANDOWSKI | N | 8 | 1
 80   | HC 85496      | RICARDO LEWANDOWSKI | N | 8 | 1
 81   | HC 96821      | RICARDO LEWANDOWSKI | N | 8 | 1
 82   | HC 90367      | RICARDO LEWANDOWSKI | N | 8 | 1
 83   | ADI 932       | RICARDO LEWANDOWSKI | N | 8 | 0
 84   | HC 87346      | RICARDO LEWANDOWSKI | N | 8 | 0
 85   | HC 106509     | RICARDO LEWANDOWSKI | N | 8 | 0
 86   | HC 118889     | RICARDO LEWANDOWSKI | S | 8 | 0
 87   | HC 90967      | RICARDO LEWANDOWSKI | N | 7 | 3
 88   | HC 93188      | RICARDO LEWANDOWSKI | N | 7 | 3
 89   | HC 98547      | RICARDO LEWANDOWSKI | N | 7 | 3
 90   | HC 95006      | RICARDO LEWANDOWSKI | N | 7 | 3
 91   | HC 87281      | RICARDO LEWANDOWSKI | N | 7 | 2
 92   | HC 93251      | RICARDO LEWANDOWSKI | N | 7 | 2
 93   | HC 97230      | RICARDO LEWANDOWSKI | N | 7 | 2
 94   | HC 95542      | RICARDO LEWANDOWSKI | N | 7 | 2
 95   | HC 90398      | RICARDO LEWANDOWSKI | N | 7 | 1
 96   | HC 104530     | RICARDO LEWANDOWSKI | N | 7 | 1
 97   | ADI 1521      | RICARDO LEWANDOWSKI | N | 7 | 1
 98   | HC 107291     | RICARDO LEWANDOWSKI | N | 7 | 1
 99   | HC 88387      | RICARDO LEWANDOWSKI | N | 7 | 0
 100   | HC 98340      | RICARDO LEWANDOWSKI | N | 7 | 0
 101   | HC 94826      | RICARDO LEWANDOWSKI | N | 7 | 0
 102   | HC 95186      | RICARDO LEWANDOWSKI | N | 7 | 0
 103   | HC 94356      | RICARDO LEWANDOWSKI | S | 7 | 0
 104   | HC 100902     | RICARDO LEWANDOWSKI | N | 6 | 4
 105   | HC 94598      | RICARDO LEWANDOWSKI | N | 6 | 2
 106   | HC 107006     | RICARDO LEWANDOWSKI | N | 6 | 2
 107   | RE 575089     | RICARDO LEWANDOWSKI | N | 6 | 2
 108   | HC 104837     | RICARDO LEWANDOWSKI | N | 6 | 1
 109   | RE 577348     | RICARDO LEWANDOWSKI | N | 6 | 1
 110   | HC 88759      | RICARDO LEWANDOWSKI | N | 6 | 0
 111   | HC 110452     | RICARDO LEWANDOWSKI | N | 5 | 2
 112   | RMS 26212     | RICARDO LEWANDOWSKI | N | 5 | 1
 113   | HC 115609     | RICARDO LEWANDOWSKI | N | 4 | 3
 114   | HC 93736      | RICARDO LEWANDOWSKI | N | 4 | 1
 115   | HC 112772     | RICARDO LEWANDOWSKI | N | 4 | 1
 116   | HC 102651     | RICARDO LEWANDOWSKI | N | 4 | 0
 117   | HC 109244     | RICARDO LEWANDOWSKI | N | 3 | 1
 118   | HC 93940      | RICARDO LEWANDOWSKI | N | 3 | 0
 119   | HC 93991      | RICARDO LEWANDOWSKI | N | 2 | 2
 120   | RHC 91237     | RICARDO LEWANDOWSKI | N | 2 | 0
 121   | HC 94646      | RICARDO LEWANDOWSKI | N | 2 | 0
 122   | HC 102545     | RICARDO LEWANDOWSKI | S | 2 | 0
 123   | HC 102956     | RICARDO LEWANDOWSKI | N | 2 | 0

stf_pr_2_acordaos_90_rel_5
Number of decisions which appear on simulations: 137
Number of items whose frequency is higher than 1: 123
Number of decisions which could be in all iterations: 68
decisões que aparecem pelo menos 10 vezes | 28
decisões que aparecem pelo menos 9 vezes | 67
decisões que aparecem pelo menos 8 vezes | 86
135

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | AR 1713   | ELLEN GRACIE   | N | 10 | 0
 2   | ADI 2031  | ELLEN GRACIE   | N | 10 | 0
 3   | HC 94828  | ELLEN GRACIE   | N | 10 | 0
 4   | HC 89976  | ELLEN GRACIE   | N | 10 | 0
 5   | RMS 23692 | ELLEN GRACIE   | N | 10 | 0
 6   | HC 97344  | ELLEN GRACIE   | N | 10 | 0
 7   | ADI 3013  | ELLEN GRACIE   | S | 10 | 0
 8   | RE 275159 | ELLEN GRACIE   | N | 10 | 0
 9   | MS 24312  | ELLEN GRACIE   | N | 10 | 0
 10   | ADI 703   | ELLEN GRACIE   | N | 10 | 0
 11   | HC 94847  | ELLEN GRACIE   | N | 10 | 0
 12   | RHC 83030 | ELLEN GRACIE   | N | 10 | 0
 13   | HC 82155  | ELLEN GRACIE   | N | 10 | 0
 14   | ADI 872   | ELLEN GRACIE   | N | 10 | 0
 15   | HC 94515  | ELLEN GRACIE   | N | 10 | 0
 16   | RHC 81057 | ELLEN GRACIE   | N | 10 | 0
 17   | HC 85153  | ELLEN GRACIE   | N | 10 | 0
 18   | HC 94583  | ELLEN GRACIE   | N | 10 | 0
 19   | ADI 2994  | ELLEN GRACIE   | N | 10 | 0
 20   | MS 22369  | ELLEN GRACIE   | N | 10 | 0
 21   | ADI 3128  | ELLEN GRACIE   | N | 10 | 0
 22   | RE 300220 | ELLEN GRACIE   | N | 10 | 0
 23   | MS 23261  | ELLEN GRACIE   | N | 10 | 0
 24   | MI 529    | CARLOS VELLOSO | S | 10 | 0
 25   | HC 90125  | ELLEN GRACIE   | N | 9 | 1
 26   | ADI 2555  | ELLEN GRACIE   | N | 9 | 1
 27   | ADI 2713  | ELLEN GRACIE   | N | 9 | 1
 28   | HC 85877  | ELLEN GRACIE   | N | 9 | 1
 29   | HC 98015  | ELLEN GRACIE   | N | 9 | 1
 30   | RE 336680 | ELLEN GRACIE   | N | 9 | 1
 31   | RHC 80757 | ELLEN GRACIE   | N | 9 | 1
 32   | HC 82337  | ELLEN GRACIE   | N | 9 | 1
 33   | HC 81905  | ELLEN GRACIE   | N | 9 | 1
 34   | RE 224283 | ELLEN GRACIE   | N | 9 | 1
 35   | RE 387974 | ELLEN GRACIE   | N | 9 | 1
 36   | HC 83967  | ELLEN GRACIE   | N | 9 | 1
 37   | ACO 889   | ELLEN GRACIE   | N | 9 | 1
 38   | MS 24268  | ELLEN GRACIE   | N | 9 | 1
 39   | RHC 86951 | ELLEN GRACIE   | N | 9 | 1
 40   | ADI 1141  | ELLEN GRACIE   | N | 9 | 1
 41   | HC 82588  | ELLEN GRACIE   | N | 9 | 1
 42   | RHC 93248 | ELLEN GRACIE   | N | 9 | 1
 43   | RE 586453 | ELLEN GRACIE   | N | 9 | 1
 44   | ADI 3105  | ELLEN GRACIE   | N | 9 | 1
 45   | RMS 24551 | ELLEN GRACIE   | N | 9 | 1
 46   | RE 463629 | ELLEN GRACIE   | N | 9 | 1
 47   | ADI 2464  | ELLEN GRACIE   | N | 9 | 1
 48   | AI 759450 | ELLEN GRACIE   | N | 9 | 1
 49   | RE 347825 | ELLEN GRACIE   | N | 9 | 1
 50   | HC 85155  | ELLEN GRACIE   | N | 9 | 1
 51   | RE 252913 | ELLEN GRACIE   | N | 9 | 0
 52   | INQ 1739  | ELLEN GRACIE   | N | 9 | 0
 53   | HC 84032  | ELLEN GRACIE   | N | 9 | 0
 54   | RHC 97477 | ELLEN GRACIE   | N | 9 | 0
 55   | HC 88707  | ELLEN GRACIE   | N | 9 | 0
 56   | HC 93972  | ELLEN GRACIE   | N | 9 | 0
 57   | RHC 91070 | ELLEN GRACIE   | N | 9 | 0
 58   | ACO 705   | ELLEN GRACIE   | S | 9 | 0
 59   | ADI 2103  | ELLEN GRACIE   | N | 9 | 0
 60   | RCL 7358  | ELLEN GRACIE   | N | 9 | 0
 61   | RE 223904 | ELLEN GRACIE   | N | 9 | 0
 62   | RE 251772 | ELLEN GRACIE   | N | 9 | 0
 63   | HC 79989  | ELLEN GRACIE   | N | 8 | 2
 64   | HC 80867  | ELLEN GRACIE   | N | 8 | 2
 65   | RE 363328 | ELLEN GRACIE   | N | 8 | 2
 66   | RE 463028 | ELLEN GRACIE   | N | 8 | 2
 67   | HC 86647  | ELLEN GRACIE   | N | 8 | 2
 68   | HC 84771  | ELLEN GRACIE   | N | 8 | 1
 69   | HC 96579  | ELLEN GRACIE   | N | 8 | 1
 70   | HC 86618  | ELLEN GRACIE   | N | 8 | 1
 71   | RE 536486 | ELLEN GRACIE   | N | 8 | 1
 72   | HC 92819  | ELLEN GRACIE   | N | 8 | 1
 73   | RE 464621 | ELLEN GRACIE   | N | 8 | 1
 74   | MS 23754  | ELLEN GRACIE   | N | 8 | 1
 75   | HC 83489  | ELLEN GRACIE   | N | 8 | 1
 76   | ADI 2564  | ELLEN GRACIE   | N | 8 | 1
 77   | HC 86241  | ELLEN GRACIE   | N | 8 | 1
 78   | AR 1668   | ELLEN GRACIE   | N | 8 | 1
 79   | HC 91661  | ELLEN GRACIE   | N | 8 | 1
 80   | ADI 3576  | ELLEN GRACIE   | N | 8 | 1
 81   | ADI 3685  | ELLEN GRACIE   | N | 8 | 1
 82   | ADI 1557  | ELLEN GRACIE   | N | 8 | 0
 83   | MS 23399  | ELLEN GRACIE   | N | 8 | 0
 84   | RE 199198 | ELLEN GRACIE   | N | 8 | 0
 85   | ADI 2666  | ELLEN GRACIE   | N | 8 | 0
 86   | RE 206069 | ELLEN GRACIE   | N | 8 | 0
 87   | EXT 830   | ELLEN GRACIE   | N | 8 | 0
 88   | RE 228683 | ELLEN GRACIE   | S | 8 | 0
 89   | RE 351611 | ELLEN GRACIE   | S | 8 | 0
 90   | HC 94685  | ELLEN GRACIE   | N | 8 | 0
 91   | ADI 2474  | ELLEN GRACIE   | N | 7 | 3
 92   | HC 82149  | ELLEN GRACIE   | N | 7 | 3
 93   | HC 85976  | ELLEN GRACIE   | N | 7 | 2
 94   | ADI 762   | ELLEN GRACIE   | N | 7 | 2
 95   | HC 92256  | ELLEN GRACIE   | N | 7 | 2
 96   | RE 255328 | ELLEN GRACIE   | N | 7 | 2
 97   | RE 241925 | ELLEN GRACIE   | N | 7 | 2
 98   | RE 287905 | ELLEN GRACIE   | N | 7 | 1
 99   | RE 223796 | ELLEN GRACIE   | N | 7 | 1
 100   | HC 84494  | ELLEN GRACIE   | N | 7 | 1
 101   | HC 81214  | ELLEN GRACIE   | N | 7 | 1
 102   | AO 185    | ELLEN GRACIE   | N | 7 | 1
 103   | HC 80885  | ELLEN GRACIE   | N | 7 | 1
 104   | HC 94765  | ELLEN GRACIE   | N | 7 | 1
 105   | RHC 91300 | ELLEN GRACIE   | N | 7 | 0
 106   | HC 83241  | ELLEN GRACIE   | S | 7 | 0
 107   | RHC 95108 | ELLEN GRACIE   | N | 6 | 3
 108   | HC 81957  | ELLEN GRACIE   | N | 6 | 1
 109   | ADI 2673  | ELLEN GRACIE   | S | 6 | 0
 110   | HC 95379  | ELLEN GRACIE   | N | 6 | 0
 111   | RMS 23787 | ELLEN GRACIE   | N | 5 | 4
 112   | RE 319156 | ELLEN GRACIE   | N | 5 | 3
 113   | ADI 1541  | ELLEN GRACIE   | N | 5 | 3
 114   | RHC 85024 | ELLEN GRACIE   | N | 5 | 3
 115   | HC 82739  | ELLEN GRACIE   | N | 5 | 2
 116   | HC 97811  | ELLEN GRACIE   | N | 5 | 2
 117   | HC 95304  | ELLEN GRACIE   | N | 5 | 1
 118   | ADI 2396  | ELLEN GRACIE   | N | 5 | 0
 119   | HC 81054  | ELLEN GRACIE   | N | 4 | 3
 120   | RE 226472 | ELLEN GRACIE   | N | 4 | 2
 121   | ADI 329   | ELLEN GRACIE   | N | 3 | 0
 122   | RE 247399 | ELLEN GRACIE   | N | 2 | 0

stf_pr_1_acordaos_90_rel_6
Number of decisions which appear on simulations: 127
Number of items whose frequency is higher than 1: 122
Number of decisions which could be in all iterations: 57
decisões que aparecem pelo menos 10 vezes | 24
decisões que aparecem pelo menos 9 vezes | 62
decisões que aparecem pelo menos 8 vezes | 90
134

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | ADI 2555  | ELLEN GRACIE   | N | 10 | 0
 2   | ADI 2713  | ELLEN GRACIE   | N | 10 | 0
 3   | HC 85877  | ELLEN GRACIE   | N | 10 | 0
 4   | HC 94828  | ELLEN GRACIE   | N | 10 | 0
 5   | RE 223796 | ELLEN GRACIE   | N | 10 | 0
 6   | HC 82337  | ELLEN GRACIE   | N | 10 | 0
 7   | ADI 2474  | ELLEN GRACIE   | N | 10 | 0
 8   | HC 81905  | ELLEN GRACIE   | N | 10 | 0
 9   | HC 83967  | ELLEN GRACIE   | N | 10 | 0
 10   | HC 94847  | ELLEN GRACIE   | N | 10 | 0
 11   | HC 83241  | ELLEN GRACIE   | S | 10 | 0
 12   | ADI 1141  | ELLEN GRACIE   | N | 10 | 0
 13   | RHC 93248 | ELLEN GRACIE   | N | 10 | 0
 14   | RHC 83030 | ELLEN GRACIE   | N | 10 | 0
 15   | RHC 81057 | ELLEN GRACIE   | N | 10 | 0
 16   | RE 463629 | ELLEN GRACIE   | N | 10 | 0
 17   | HC 85153  | ELLEN GRACIE   | N | 10 | 0
 18   | AI 759450 | ELLEN GRACIE   | N | 10 | 0
 19   | RE 251772 | ELLEN GRACIE   | N | 10 | 0
 20   | HC 85155  | ELLEN GRACIE   | N | 10 | 0
 21   | HC 82739  | ELLEN GRACIE   | N | 9 | 1
 22   | ADI 2031  | ELLEN GRACIE   | N | 9 | 1
 23   | HC 96579  | ELLEN GRACIE   | N | 9 | 1
 24   | HC 89976  | ELLEN GRACIE   | N | 9 | 1
 25   | HC 98015  | ELLEN GRACIE   | N | 9 | 1
 26   | HC 86618  | ELLEN GRACIE   | N | 9 | 1
 27   | ADI 2666  | ELLEN GRACIE   | N | 9 | 1
 28   | RE 275159 | ELLEN GRACIE   | N | 9 | 1
 29   | HC 92819  | ELLEN GRACIE   | N | 9 | 1
 30   | EXT 830   | ELLEN GRACIE   | N | 9 | 1
 31   | HC 88707  | ELLEN GRACIE   | N | 9 | 1
 32   | HC 93972  | ELLEN GRACIE   | N | 9 | 1
 33   | HC 82149  | ELLEN GRACIE   | N | 9 | 1
 34   | RHC 86951 | ELLEN GRACIE   | N | 9 | 1
 35   | HC 91661  | ELLEN GRACIE   | N | 9 | 1
 36   | RE 586453 | ELLEN GRACIE   | N | 9 | 1
 37   | HC 82155  | ELLEN GRACIE   | N | 9 | 1
 38   | ADI 872   | ELLEN GRACIE   | N | 9 | 1
 39   | HC 94515  | ELLEN GRACIE   | N | 9 | 1
 40   | RHC 91070 | ELLEN GRACIE   | N | 9 | 1
 41   | MS 22369  | ELLEN GRACIE   | N | 9 | 1
 42   | HC 86647  | ELLEN GRACIE   | N | 9 | 1
 43   | HC 94685  | ELLEN GRACIE   | N | 9 | 1
 44   | MS 23399  | ELLEN GRACIE   | N | 9 | 0
 45   | HC 84032  | ELLEN GRACIE   | N | 9 | 0
 46   | HC 81054  | ELLEN GRACIE   | N | 9 | 0
 47   | ADI 762   | ELLEN GRACIE   | N | 9 | 0
 48   | RHC 97477 | ELLEN GRACIE   | N | 9 | 0
 49   | RE 536486 | ELLEN GRACIE   | N | 9 | 0
 50   | MS 24312  | ELLEN GRACIE   | N | 9 | 0
 51   | HC 81214  | ELLEN GRACIE   | N | 9 | 0
 52   | RHC 95108 | ELLEN GRACIE   | N | 9 | 0
 53   | HC 86241  | ELLEN GRACIE   | N | 9 | 0
 54   | ADI 3576  | ELLEN GRACIE   | N | 9 | 0
 55   | RMS 23787 | ELLEN GRACIE   | N | 9 | 0
 56   | RE 228683 | ELLEN GRACIE   | S | 9 | 0
 57   | HC 94765  | ELLEN GRACIE   | N | 9 | 0
 58   | RE 300220 | ELLEN GRACIE   | N | 9 | 0
 59   | MI 529    | CARLOS VELLOSO | S | 9 | 0
 60   | ADI 2396  | ELLEN GRACIE   | N | 8 | 2
 61   | HC 84494  | ELLEN GRACIE   | N | 8 | 2
 62   | RMS 23692 | ELLEN GRACIE   | N | 8 | 2
 63   | ACO 889   | ELLEN GRACIE   | N | 8 | 2
 64   | MS 24268  | ELLEN GRACIE   | N | 8 | 2
 65   | ADI 1541  | ELLEN GRACIE   | N | 8 | 2
 66   | ADI 703   | ELLEN GRACIE   | N | 8 | 2
 67   | HC 80885  | ELLEN GRACIE   | N | 8 | 2
 68   | RE 363328 | ELLEN GRACIE   | N | 8 | 2
 69   | ADI 3105  | ELLEN GRACIE   | N | 8 | 2
 70   | RMS 24551 | ELLEN GRACIE   | N | 8 | 2
 71   | ADI 2994  | ELLEN GRACIE   | N | 8 | 2
 72   | RE 223904 | ELLEN GRACIE   | N | 8 | 2
 73   | MS 23261  | ELLEN GRACIE   | N | 8 | 2
 74   | RE 252913 | ELLEN GRACIE   | N | 8 | 1
 75   | HC 84771  | ELLEN GRACIE   | N | 8 | 1
 76   | HC 85976  | ELLEN GRACIE   | N | 8 | 1
 77   | HC 79989  | ELLEN GRACIE   | N | 8 | 1
 78   | RE 199198 | ELLEN GRACIE   | N | 8 | 1
 79   | HC 80867  | ELLEN GRACIE   | N | 8 | 1
 80   | RE 387974 | ELLEN GRACIE   | N | 8 | 1
 81   | RE 255328 | ELLEN GRACIE   | N | 8 | 1
 82   | RE 347825 | ELLEN GRACIE   | N | 8 | 1
 83   | ADI 3685  | ELLEN GRACIE   | N | 8 | 1
 84   | RHC 85024 | ELLEN GRACIE   | N | 8 | 1
 85   | HC 90125  | ELLEN GRACIE   | N | 8 | 0
 86   | RHC 80757 | ELLEN GRACIE   | N | 8 | 0
 87   | ADI 3013  | ELLEN GRACIE   | S | 8 | 0
 88   | RE 206069 | ELLEN GRACIE   | N | 8 | 0
 89   | RE 224283 | ELLEN GRACIE   | N | 8 | 0
 90   | AO 185    | ELLEN GRACIE   | N | 8 | 0
 91   | RE 463028 | ELLEN GRACIE   | N | 8 | 0
 92   | RE 351611 | ELLEN GRACIE   | S | 8 | 0
 93   | AR 1713   | ELLEN GRACIE   | N | 7 | 3
 94   | HC 83489  | ELLEN GRACIE   | N | 7 | 3
 95   | ADI 3128  | ELLEN GRACIE   | N | 7 | 3
 96   | RE 319156 | ELLEN GRACIE   | N | 7 | 2
 97   | RE 464621 | ELLEN GRACIE   | N | 7 | 2
 98   | MS 23754  | ELLEN GRACIE   | N | 7 | 2
 99   | HC 92256  | ELLEN GRACIE   | N | 7 | 2
 100   | HC 94583  | ELLEN GRACIE   | N | 7 | 2
 101   | RE 241925 | ELLEN GRACIE   | N | 7 | 2
 102   | HC 97811  | ELLEN GRACIE   | N | 7 | 1
 103   | INQ 1739  | ELLEN GRACIE   | N | 7 | 1
 104   | ADI 2103  | ELLEN GRACIE   | N | 7 | 1
 105   | RCL 7358  | ELLEN GRACIE   | N | 7 | 1
 106   | ADI 1557  | ELLEN GRACIE   | N | 7 | 0
 107   | AR 1668   | ELLEN GRACIE   | N | 7 | 0
 108   | ACO 705   | ELLEN GRACIE   | S | 7 | 0
 109   | RE 336680 | ELLEN GRACIE   | N | 6 | 3
 110   | ADI 2464  | ELLEN GRACIE   | N | 6 | 2
 111   | HC 97344  | ELLEN GRACIE   | N | 5 | 4
 112   | RE 287905 | ELLEN GRACIE   | N | 5 | 3
 113   | HC 82588  | ELLEN GRACIE   | N | 5 | 3
 114   | ADI 2564  | ELLEN GRACIE   | N | 5 | 2
 115   | HC 95304  | ELLEN GRACIE   | N | 5 | 1
 116   | HC 81957  | ELLEN GRACIE   | N | 4 | 0
 117   | RHC 91300 | ELLEN GRACIE   | N | 3 | 3
 118   | HC 95379  | ELLEN GRACIE   | N | 3 | 1
 119   | HC 82782  | ELLEN GRACIE   | N | 3 | 0
 120   | RE 247399 | ELLEN GRACIE   | N | 3 | 0
 121   | AR 1589   | ELLEN GRACIE   | S | 3 | 0
 122   | ADI 329   | ELLEN GRACIE   | N | 3 | 0
 123   | ADI 743   | ELLEN GRACIE   | N | 2 | 2
 124   | HC 82246  | ELLEN GRACIE   | N | 2 | 1
 125   | RE 226472 | ELLEN GRACIE   | N | 2 | 0
 126   | ADI 2673  | ELLEN GRACIE   | S | 2 | 0

stf_pr_2_acordaos_90_rel_6
Number of decisions which appear on simulations: 132
Number of items whose frequency is higher than 1: 126
Number of decisions which could be in all iterations: 60
decisões que aparecem pelo menos 10 vezes | 20
decisões que aparecem pelo menos 9 vezes | 59
decisões que aparecem pelo menos 8 vezes | 92
138

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | RHC 115986        | LUIZ FUX | N | 10 | 0
 2   | HC 108314         | LUIZ FUX | N | 10 | 0
 3   | RHC 103542        | LUIZ FUX | N | 10 | 0
 4   | HC 110433         | LUIZ FUX | N | 10 | 0
 5   | HC 102491         | LUIZ FUX | N | 10 | 0
 6   | HC 110260         | LUIZ FUX | N | 10 | 0
 7   | ADI 4029          | LUIZ FUX | N | 10 | 0
 8   | MS 31642          | LUIZ FUX | N | 10 | 0
 9   | HC 109344         | LUIZ FUX | N | 10 | 0
 10   | ADI 4627          | LUIZ FUX | S | 10 | 0
 11   | HC 111837         | LUIZ FUX | N | 10 | 0
 12   | HC 104767         | LUIZ FUX | N | 10 | 0
 13   | RHC 115213        | LUIZ FUX | N | 10 | 0
 14   | RHC 116038        | LUIZ FUX | N | 10 | 0
 15   | RHC 112875        | LUIZ FUX | N | 10 | 0
 16   | HC 102926         | LUIZ FUX | N | 10 | 0
 17   | RE 561836         | LUIZ FUX | N | 10 | 0
 18   | HC 104195         | LUIZ FUX | N | 10 | 0
 19   | HC 110902         | LUIZ FUX | N | 10 | 0
 20   | HC 93938          | LUIZ FUX | N | 10 | 0
 21   | HC 108056         | LUIZ FUX | N | 10 | 0
 22   | ADI 4578          | LUIZ FUX | N | 10 | 0
 23   | RCL 9723          | LUIZ FUX | N | 10 | 0
 24   | HC 101248         | LUIZ FUX | N | 10 | 0
 25   | MS 28469          | LUIZ FUX | N | 10 | 0
 26   | RHC 108011        | LUIZ FUX | N | 10 | 0
 27   | HC 99448          | LUIZ FUX | N | 10 | 0
 28   | RE 539224         | LUIZ FUX | N | 10 | 0
 29   | EXT 1239          | LUIZ FUX | N | 9 | 1
 30   | HC 111119         | LUIZ FUX | N | 9 | 1
 31   | HC 115868         | LUIZ FUX | N | 9 | 1
 32   | HC 103460         | LUIZ FUX | N | 9 | 1
 33   | HC 101892         | LUIZ FUX | N | 9 | 1
 34   | RE 655265         | LUIZ FUX | N | 9 | 1
 35   | HC 108374         | LUIZ FUX | N | 9 | 1
 36   | HC 108201         | LUIZ FUX | N | 9 | 1
 37   | HC 109723         | LUIZ FUX | N | 9 | 1
 38   | HC 110636         | LUIZ FUX | N | 9 | 1
 39   | HC 111365         | LUIZ FUX | N | 9 | 1
 40   | HC 108219         | LUIZ FUX | N | 9 | 1
 41   | HC 112151         | LUIZ FUX | N | 9 | 1
